Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
19-November-2012,1580.50,1591.00,1552.10,1558.80,1567.609877462847778315,134245,6517,210443788.00,34908,26.00,38.90,-21.70
16-November-2012,1600.00,1620.00,1570.90,1578.05,1601.248522937431465933,122202,5916,195675772.00,28555,23.37,49.10,-21.95
15-November-2012,1604.00,1624.20,1585.30,1602.95,1606.315078337544415990,175331,7770,281636829.00,39377,22.46,38.90,-1.05
13-November-2012,1612.40,1613.40,1602.00,1606.25,1608.060684748510274229,66623,3369,107133827.00,24882,37.35,11.40,-6.15
12-November-2012,1627.00,1631.00,1599.20,1608.80,1612.241547697699135380,208878,9203,336761790.00,48189,23.07,31.80,-18.20
9-November-2012,1635.00,1643.40,1610.00,1620.95,1625.692525439747483552,217966,10156,354345697.00,55454,25.44,33.40,-14.05
8-November-2012,1648.00,1659.80,1627.05,1634.40,1640.882794661837650578,203216,8909,333453638.00,52893,26.03,32.75,-13.60
7-November-2012,1657.20,1683.00,1651.25,1668.50,1671.392259460414182893,181176,6667,302816164.00,50915,28.10,31.75,11.30
6-November-2012,1668.35,1678.80,1655.00,1665.20,1665.142081139377022140,126104,5241,209981077.00,28204,22.37,23.80,-3.15
5-November-2012,1676.00,1691.60,1663.55,1674.80,1677.141818068884126836,160995,6863,270011447.00,22860,14.20,28.05,-1.20
2-November-2012,1648.40,1681.50,1645.35,1674.90,1668.970055507481902028,236905,9905,395387351.00,55407,23.39,36.15,26.50
1-November-2012,1630.00,1643.15,1620.00,1631.20,1632.419017637537051441,190276,7261,310610161.00,30376,15.96,23.15,1.20
31-October-2012,1638.00,1651.90,1611.00,1624.75,1625.032675931791224348,235219,10593,382238561.00,71610,30.44,40.90,-13.25
30-October-2012,1683.00,1693.75,1631.40,1637.90,1654.100256604586566538,259933,10950,429955242.00,72396,27.85,62.35,-45.10
29-October-2012,1705.00,1719.50,1682.95,1687.40,1697.744468666819227480,249081,7240,422875890.00,103949,41.73,36.55,-17.60
26-October-2012,1700.00,1711.00,1686.55,1705.85,1700.588755608054524985,180321,8219,306651865.00,34179,18.95,24.45,5.85
25-October-2012,1700.00,1718.40,1691.25,1711.40,1705.498525417684014155,291608,9359,497337014.00,105190,36.07,27.15,11.40
23-October-2012,1675.00,1703.65,1673.00,1700.00,1696.731461783490321889,438567,15920,744130427.00,157138,35.83,30.65,25.00
22-October-2012,1627.00,1674.20,1616.00,1668.20,1654.163955864850195921,620911,27938,1027088596.00,79496,12.80,58.20,41.20
19-October-2012,1644.00,1651.80,1621.60,1632.70,1636.115730126458162102,138702,6558,226932524.00,31200,22.49,30.20,-11.30
